ts, location1, avg_temp1,location2, avg_temp2,location3, avg_temp3,location4, avg_temp4,location5, avg_temp5,location6, avg_temp6,location7, avg_temp7,location8, avg_temp8,location9, avg_temp9,location10, avg_temp10
2022-05-26T08:00:00,8066,37.44166666666666,6022,37.09869565217391,21492,37.059999999999995,7086,34.49583333333334,4594,33.135,6062,13.436363636363637,9970,14.50952380952381,9519,14.983333333333334,58935,15.358571428571429,30265,15.5
2022-05-26T07:00:00,21492,36.61,6022,35.38541666666667,54434,35.126086956521746,18029,32.9,8066,30.75833333333334,6062,13.916000000000002,9519,14.225000000000001,53417,14.566666666666668,48128,14.995833333333335,9970,15.02272727272727
2022-05-26T10:00:00,4594,41.4,7672,38.05352941176471,10762,37.1,21492,35.24,8066,32.88636363636363,9970,13.483333333333333,6062,14.674999999999999,5346,16.3125,56625,16.525000000000002,9519,16.727272727272723
2022-05-26T09:00:00,21492,36.6625,4594,36.045,8066,35.85217391304348,6022,35.652631578947364,10762,35.27894736842105,6062,13.826086956521742,9970,13.969565217391308,58935,15.662500000000001,5346,15.72608695652174,9519,16.227272727272727
2022-05-26T12:00:00,10762,39.74,21492,35.01666666666667,15767,33.89000000000001,7672,32.7823076923077,8066,32.49444444444444,9970,12.858823529411765,5346,16.363636363636367,6062,16.558333333333334,56625,16.57272727272727,32805,16.845
2022-05-26T11:00:00,10762,38.65333333333333,4594,37.519999999999996,7672,36.019499999999994,21492,34.9,15767,32.96666666666667,9970,13.066666666666665,11328,15.65882352941176,56625,15.81125,5346,16.046666666666667,6062,16.83333333333333
2022-05-26T13:00:00,10762,38.729166666666664,53168,37.102727272727265,15767,34.271428571428565,56000,33.405454545454546,21492,32.82,9970,12.585714285714284,52915,15.348888888888887,5346,15.872727272727275,6062,16.057142857142853,55582,16.628
2022-05-26T14:00:00,15488,37.49999999999999,10762,36.5304347826087,42191,36.18095238095238,15767,32.766666666666666,56645,32.36761904761905,9970,12.24117647058823,6062,15.322727272727274,32805,16.760869565217387,27550,16.842105263157894,58935,17.306
2022-05-26T15:00:00,15488,40.49583333333332,42191,38.19583333333332,10762,36.036000000000016,6820,33.49133333333334,15767,31.6909090909091,9970,12.045833333333333,6062,13.679166666666667,32805,15.16666666666667,27550,16.662500000000005,57145,16.813333333333336
2022-05-26T16:00:00,42191,39.11600000000001,10762,33.824999999999996,15488,32.55833333333333,6820,32.39285714285714,37542,30.468749999999996,9970,11.8304347826087,32805,13.020833333333334,6062,13.870833333333335,27550,15.551999999999998,48128,16.291666666666668
2022-05-26T18:00:00,42191,36.3375,10762,29.366666666666664,37542,28.7375,6820,28.147333333333332,10527,27.92916666666667,9970,11.365217391304352,32805,12.420833333333334,27550,12.883333333333331,48128,13.282608695652174,58935,13.76
2022-05-26T17:00:00,42191,39.29166666666666,10762,31.349999999999994,5715,31.14761904761905,6820,30.80866666666667,37542,30.043749999999996,9970,11.504347826086958,32805,12.516666666666667,6062,14.625,27550,14.725000000000003,48128,15.112499999999999
2022-05-26T19:00:00,42191,29.39166666666667,10762,27.620833333333323,6091,27.47916666666666,10527,27.333333333333332,37542,27.188235294117646,27550,11.179166666666667,9970,11.420833333333336,48128,11.995833333333335,5346,12.27391304347826,32805,12.554166666666665
2022-05-26T20:00:00,6091,27.337499999999988,10527,26.875,59492,26.78608695652174,30134,26.583333333333332,10762,26.483999999999988,27550,10.354166666666666,5346,10.691304347826087,9970,11.76086956521739,48128,11.92608695652174,58935,12.196666666666665
2022-05-26T21:00:00,6091,27.183333333333337,30134,26.85833333333333,59492,26.575555555555553,10527,26.570833333333336,10762,26.49166666666667,27550,9.558333333333337,5346,10.495652173913042,58935,11.79142857142857,48128,11.850000000000003,56625,12.3025
2022-05-26T22:00:00,59492,27.272222222222226,30134,27.047826086956533,6091,26.956521739130427,10527,26.43478260869564,10762,25.97391304347826,27550,9.191666666666661,5346,10.54782608695652,58935,11.394285714285715,19638,11.52,56625,11.992727272727272
2022-05-26T23:00:00,59492,28.089999999999996,30134,27.128000000000007,6091,26.75833333333334,10527,26.295833333333324,18029,26.021739130434778,27550,8.824999999999998,19638,10.985714285714286,5346,11.0375,58935,11.08,6062,11.608333333333333
2022-05-27T01:00:00,18029,27.973333333333336,30134,27.366666666666664,59492,26.79,6091,26.457142857142856,10527,24.726666666666667,27550,10.524999999999999,6275,10.605882352941176,19638,10.957142857142857,58935,11.047272727272727,6062,11.218749999999998
2022-05-27T00:00:00,59492,27.550434782608704,30134,27.291304347826085,18029,26.85217391304348,6091,26.63333333333334,10527,25.091666666666665,27550,9.475000000000001,58935,10.782499999999999,6275,10.97916666666667,19638,11.046666666666665,6062,11.375000000000002
2022-05-27T03:00:00,18029,30.88,30134,27.5,6091,26.207142857142852,59492,26.05,10527,24.264705882352942,6275,9.666666666666664,27550,10.273684210526318,19638,10.453333333333335,48128,10.638888888888886,52045,10.755555555555553
2022-05-27T02:00:00,18029,29.153333333333332,30134,27.449999999999996,59492,26.35818181818182,6091,26.311764705882357,10527,24.42105263157895,6275,10.08888888888889,19638,10.228571428571428,27550,10.415789473684212,52045,11.222222222222221,48128,11.294736842105262
2022-05-27T05:00:00,18029,33.10416666666668,33096,32.03333333333334,6022,31.875999999999994,60221,27.899999999999995,30134,27.525000000000006,48128,11.128000000000002,6275,11.75,9519,12.100000000000001,56625,12.265833333333335,32805,12.383333333333333
2022-05-27T04:00:00,18029,31.583333333333332,30134,27.5,6091,26.200000000000003,59492,25.915789473684203,33096,25.473333333333336,6275,9.841666666666669,48128,10.68333333333333,52045,11.116666666666667,27550,11.362499999999999,6440,11.712500000000004
2022-05-27T06:00:00,6022,38.01434782608695,18029,34.56521739130435,21492,31.033333333333335,10762,30.462499999999995,7086,30.012500000000003,5346,12.23913043478261,48128,12.408695652173915,9519,12.641666666666667,32805,12.941666666666668,57145,13.228333333333333
2022-05-27T08:00:00,18029,35.73181818181817,6022,35.71545454545454,8066,35.473684210526315,6440,35.247826086956515,21492,34.922222222222224,58935,12.883076923076924,5346,12.969565217391304,10584,13.0375,9519,13.608333333333333,60773,13.690588235294118
2022-05-27T07:00:00,6022,40.60080000000001,18029,35.17916666666667,7086,33.964,21492,32.94,10762,32.93333333333333,5346,12.491666666666667,48128,12.587500000000004,9519,13.318181818181818,32805,13.720833333333333,52915,13.924999999999999
2022-05-27T09:00:00,10762,36.913333333333334,18029,35.517647058823535,6440,35.409090909090914,21492,34.325,3986,34.1695652173913,10584,11.783333333333333,9970,13.356250000000001,60773,13.44,55234,13.742857142857142,58935,13.855000000000002
2022-05-27T10:00:00,4594,42.54736842105264,10762,37.82666666666667,7672,36.75071428571429,3986,35.445454545454545,6440,34.31818181818181,48128,12.084615384615384,10584,12.542857142857143,9970,12.835000000000003,60773,13.420000000000002,32805,13.645454545454545
2022-05-27T11:00:00,10762,38.542857142857144,4594,34.78333333333333,8066,34.641176470588235,21492,33.833333333333336,6440,33.49333333333333,9970,12.569999999999999,32805,12.84736842105263,10584,13.133333333333335,48128,13.233333333333334,60773,13.63111111111111
