ts,cell_0, avg_temp0, med_temp0,cell_1, avg_temp1, med_temp1,cell_2, avg_temp2, med_temp2,cell_3, avg_temp3, med_temp3,cell_4, avg_temp4, med_temp4,cell_5, avg_temp5, med_temp5,cell_6, avg_temp6, med_temp6,cell_7, avg_temp7, med_temp7,cell_8, avg_temp8, med_temp8,cell_9, avg_temp9, med_temp9,cell_10, avg_temp10, med_temp10,cell_11, avg_temp11, med_temp11,cell_12, avg_temp12, med_temp12,cell_13, avg_temp13, med_temp13,cell_14, avg_temp14, med_temp14,cell_15, avg_temp15, med_temp15
2022-05-01T00:00:00,0,5.655999999999998,5.6,1,9.369230769230768,8.4,2,9.234827586206903,10.0,3,0.0,0.0,4,12.772986184909675,12.2,5,13.77955172413793,15.2,6,9.519707243497686,9.1,7,0.0,0.0,8,10.978873239436615,11.3,9,12.46390243902439,14.9,10,13.774883720930232,14.24,11,11.721714285714283,12.2,12,0.0,0.0,13,0.0,0.0,14,0.0,0.0,15,10.376238532110092,8.3
2022-05-01T01:00:00,0,5.4043478260869575,5.4,1,8.645614035087718,8.0,2,9.02027777777778,9.6,3,0.0,0.0,4,12.287569002123124,11.9,5,13.423353552859624,14.9,6,8.998219178691011,8.4,7,0.0,0.0,8,10.280821917808218,10.5,9,12.375590551181107,14.4,10,13.56511627906977,14.14,11,11.29731343283582,12.1,12,0.0,0.0,13,0.0,0.0,14,0.0,0.0,15,9.820754716981135,7.8
2022-05-01T02:00:00,0,4.32,4.3,1,8.491452991452986,8.0,2,8.616344827586206,9.54,3,0.0,0.0,4,11.818237145855191,11.4,5,13.148802395209625,14.6,6,8.431415526362256,7.8,7,0.0,0.0,8,9.70684931506849,9.8,9,11.683636363636367,14.2,10,13.320465116279067,13.94,11,10.86084507042253,11.9,12,0.0,0.0,13,0.0,0.0,14,0.0,0.0,15,9.208796296296295,6.8
2022-05-01T03:00:00,0,3.158333333333333,3.1500000000000004,1,8.680701754385968,7.9,2,8.484,9.3,3,0.0,0.0,4,11.36796025104603,11.149999999999999,5,12.86896492728829,14.3,6,8.096768291492378,7.4,7,0.0,0.0,8,9.448648648648645,9.0,9,11.930158730158725,14.2,10,13.183181818181817,13.8,11,11.078571428571435,11.82,12,0.0,0.0,13,0.0,0.0,14,0.0,0.0,15,9.097870370370366,7.4
2022-05-01T04:00:00,0,4.040000000000001,4.0,1,9.040000000000001,8.0,2,8.891875000000002,9.5,3,0.0,0.0,4,11.225556733828196,11.0,5,12.846767676767673,14.1,6,9.571694655355724,8.7,7,0.0,0.0,8,9.245205479452057,8.3,9,11.01034482758621,14.1,10,13.136279069767442,13.8,11,12.108918918918919,12.3,12,0.0,0.0,13,0.0,0.0,14,0.0,0.0,15,10.769626168224299,10.4
2022-05-01T05:00:00,0,5.5249999999999995,5.5,1,10.844444444444443,8.4,2,9.633241379310348,9.6,3,0.0,0.0,4,11.827682672233802,11.7,5,13.901454545454538,14.4,6,12.601854101310037,11.31,7,0.0,0.0,8,9.510958904109588,8.5,9,11.386428571428574,7.9,10,13.578604651162788,13.8,11,14.890933333333333,14.36,12,0.0,0.0,13,0.0,0.0,14,0.0,0.0,15,13.531192660550458,12.3
2022-05-01T06:00:00,0,8.624,8.6,1,12.462393162393166,9.4,2,11.209794520547945,11.55,3,0.0,0.0,4,13.276697916666675,12.8,5,15.750641132389681,15.5,6,15.96901812924472,14.035,7,0.0,0.0,8,11.035616438356167,11.0,9,11.72167938931297,8.7,10,14.154090909090904,14.29,11,17.974025974025974,17.16,12,0.0,0.0,13,0.0,0.0,14,0.0,0.0,15,15.70398148148148,14.55
2022-05-01T07:00:00,0,12.516000000000002,12.4,1,14.246551724137941,10.9,2,13.237602739726029,12.08,3,0.0,0.0,4,15.316467505241103,14.9,5,17.594706368899892,16.4,6,18.358509033072327,16.7,7,0.0,0.0,8,14.309459459459454,14.95,9,13.969241379310343,11.2,10,15.324999999999996,15.4,11,19.71925,18.6,12,0.0,0.0,13,0.0,0.0,14,0.0,0.0,15,17.896972477064217,16.7
2022-05-01T08:00:00,0,15.504347826086958,15.4,1,15.487719298245613,12.8,2,15.20128571428571,13.7,3,0.0,0.0,4,17.18016251354279,17.0,5,19.089175257731974,17.4,6,20.017955980833353,19.1,7,0.0,0.0,8,19.545070422535204,18.6,9,16.27013513513514,17.4,10,16.42093023255814,16.4,11,21.282068965517244,19.88,12,0.0,0.0,13,0.0,0.0,14,0.0,0.0,15,19.631238095238093,18.9
2022-05-01T09:00:00,0,17.44761904761905,17.5,1,18.087272727272726,15.55,2,18.824296296296293,15.7,3,0.0,0.0,4,18.59065701559023,18.55,5,19.82715308863027,19.0,6,21.796356192973843,21.5,7,0.0,0.0,8,21.246376811594196,20.3,9,17.158832116788314,18.8,10,18.657073170731707,18.4,11,21.332222222222217,22.25,12,0.0,0.0,13,0.0,0.0,14,0.0,0.0,15,21.14384615384616,19.45
2022-05-01T11:00:00,0,17.726315789473684,17.7,1,18.47211538461539,17.4,2,17.731531531531537,18.2,3,0.0,0.0,4,20.17726474278542,20.0,5,20.653690112130473,20.7,6,23.957094319603772,23.2,7,0.0,0.0,8,21.893333333333334,23.35,9,17.203130434782604,17.3,10,19.742162162162156,19.6,11,21.584313725490194,22.3,12,0.0,0.0,13,0.0,0.0,14,0.0,0.0,15,20.45097826086957,18.82
2022-05-01T10:00:00,0,16.915,17.1,1,19.207920792079207,17.1,2,18.879074074074072,17.799999999999997,3,0.0,0.0,4,19.422164556962045,19.7,5,20.17240913811008,19.7,6,23.19669829901328,22.68,7,0.0,0.0,8,21.74590163934426,22.2,9,16.599459459459464,18.0,10,19.099999999999998,19.2,11,22.607547169811326,23.5,12,0.0,0.0,13,0.0,0.0,14,0.0,0.0,15,21.29666666666666,19.6
2022-05-01T12:00:00,0,17.960869565217386,17.7,1,18.242990654205606,18.3,2,16.34079710144928,15.6,3,0.0,0.0,4,21.23580387685293,20.8,5,20.69783561643837,21.1,6,23.738473768982526,23.6,7,0.0,0.0,8,22.008695652173923,23.7,9,17.409743589743588,16.22,10,19.941052631578945,19.8,11,22.078596491228065,23.36,12,0.0,0.0,13,0.0,0.0,14,0.0,0.0,15,20.085,18.4
2022-05-01T13:00:00,0,19.19583333333333,19.2,1,17.87043478260869,17.4,2,15.632962962962958,14.9,3,0.0,0.0,4,21.474084186575634,20.7,5,20.912959927140253,21.1,6,25.30023733621834,24.035,7,0.0,0.0,8,21.827536231884054,22.8,9,17.90216216216217,18.3,10,19.566499999999998,19.8,11,21.589454545454544,22.5,12,0.0,0.0,13,0.0,0.0,14,0.0,0.0,15,19.5907,18.105
2022-05-01T14:00:00,0,18.295454545454547,18.3,1,17.289814814814818,17.05,2,14.916934306569336,13.8,3,0.0,0.0,4,21.338891402714978,21.0,5,21.157524841915098,21.3,6,25.578085435901883,22.8,7,0.0,0.0,8,21.98985507246377,22.8,9,18.718666666666667,20.9,10,19.56682926829268,19.88,11,21.005357142857143,20.45,12,0.0,0.0,13,0.0,0.0,14,0.0,0.0,15,19.595904761904762,18.0
2022-05-01T15:00:00,0,18.23636363636364,17.9,1,16.703773584905665,16.2,2,13.700859374999993,12.2,3,0.0,0.0,4,20.76122448979592,20.5,5,21.13132743362835,21.1,6,22.75755244741259,21.5,7,0.0,0.0,8,21.616417910447762,23.2,9,19.293999999999993,20.85,10,19.25222222222222,19.6,11,20.03698113207547,19.5,12,0.0,0.0,13,0.0,0.0,14,0.0,0.0,15,18.684226804123718,17.3
2022-05-01T16:00:00,0,20.2578947368421,20.4,1,16.222857142857134,15.1,2,12.84927419354839,11.6,3,0.0,0.0,4,20.091088757396438,19.8,5,20.323735521235506,20.8,6,21.660614329658685,20.2,7,0.0,0.0,8,20.909375000000008,22.5,9,17.625894736842117,18.8,10,18.824444444444442,18.65,11,18.91207547169812,18.6,12,0.0,0.0,13,0.0,0.0,14,0.0,0.0,15,17.21787878787879,15.9
2022-05-01T17:00:00,0,19.515789473684208,19.6,1,15.533980582524283,14.6,2,11.61115702479339,10.37,3,0.0,0.0,4,19.142309552599755,19.2,5,19.035120307988457,19.6,6,19.21785473025339,18.6,7,0.0,0.0,8,19.624528301886787,21.4,9,16.813584905660374,16.91,10,17.857894736842102,19.04,11,18.5625,19.2,12,0.0,0.0,13,0.0,0.0,14,0.0,0.0,15,15.835979381443305,14.94
2022-05-01T18:00:00,0,14.383333333333333,13.9,1,14.547368421052637,13.9,2,10.339117647058824,9.8,3,0.0,0.0,4,18.02472752043596,18.1,5,17.700224598930465,18.1,6,17.009549022372553,16.86,7,0.0,0.0,8,17.111111111111104,18.6,9,14.630408163265308,15.0,10,16.04375,14.95,11,16.17590909090909,15.9,12,0.0,0.0,13,0.0,0.0,14,0.0,0.0,15,14.190117647058825,13.64
