ts, sensor_id, count, avg_temperature
2022-05-08T04:00:00,7389,24,7.6833333333333345
2022-05-08T03:00:00,8227,25,9.076000000000004
2022-05-08T04:00:00,8227,24,8.712499999999997
2022-05-08T03:00:00,7830,25,10.688400000000001
2022-05-08T03:00:00,9313,24,19.595833333333335
2022-05-08T04:00:00,6454,24,16.587500000000002
2022-05-08T04:00:00,7830,24,10.419583333333334
2022-05-08T03:00:00,5571,24,12.049999999999999
2022-05-08T03:00:00,9119,25,17.715999999999998
2022-05-08T03:00:00,9985,24,18.150000000000002
2022-05-08T03:00:00,7882,24,6.3500000000000005
2022-05-08T04:00:00,5571,24,11.725000000000001
2022-05-08T04:00:00,9313,24,19.120833333333334
2022-05-08T04:00:00,7882,24,7.175000000000001
2022-05-08T04:00:00,9985,25,17.352
2022-05-08T04:00:00,9119,24,17.558333333333334
2022-05-08T05:00:00,6454,24,17.474999999999998
2022-05-08T05:00:00,7389,25,15.972000000000001
2022-05-08T05:00:00,8227,25,8.96
2022-05-08T06:00:00,8227,24,9.666666666666666
2022-05-08T05:00:00,9119,25,19.004000000000005
2022-05-08T05:00:00,7830,25,10.7748
2022-05-08T05:00:00,7882,25,9.356
2022-05-08T06:00:00,7389,24,23.037499999999998
2022-05-08T05:00:00,9313,24,19.2
2022-05-08T06:00:00,6454,24,18.816666666666666
2022-05-08T05:00:00,9985,24,16.875000000000004
2022-05-08T06:00:00,7830,24,12.594583333333334
2022-05-08T05:00:00,5571,24,11.970833333333333
2022-05-08T06:00:00,5571,25,13.524000000000001
2022-05-08T06:00:00,9313,25,19.616000000000003
2022-05-08T06:00:00,9985,24,16.991666666666667
2022-05-08T06:00:00,9119,24,19.245833333333337
2022-05-08T06:00:00,7882,24,12.174999999999999
2022-05-08T07:00:00,7882,24,15.75
2022-05-08T07:00:00,7389,25,22.883999999999997
2022-05-08T07:00:00,8227,25,11.22
2022-05-08T07:00:00,6454,24,18.208333333333332
2022-05-08T07:00:00,7830,25,17.8428
2022-05-08T08:00:00,7389,24,28.45833333333333
2022-05-08T07:00:00,9313,24,20.591666666666665
2022-05-08T08:00:00,8227,24,14.22916666666667
2022-05-08T07:00:00,9119,25,21.656
2022-05-08T07:00:00,8362,6,14.35
2022-05-08T07:00:00,9985,25,17.535999999999998
2022-05-08T08:00:00,7830,24,21.005
2022-05-08T07:00:00,5571,24,13.9125
2022-05-08T08:00:00,9119,24,28.98333333333333
2022-05-08T08:00:00,5571,23,16.08695652173913
2022-05-08T08:00:00,6454,24,18.941666666666666
2022-05-08T08:00:00,7882,25,19.084
2022-05-08T08:00:00,9985,22,18.849999999999998
2022-05-08T08:00:00,9313,23,21.417391304347824
2022-05-08T08:00:00,8362,4,14.3
2022-05-08T09:00:00,7389,23,29.97391304347826
2022-05-08T10:00:00,7389,16,29.28125
2022-05-08T09:00:00,7882,23,30.213043478260865
2022-05-08T09:00:00,5571,21,17.999999999999996
2022-05-08T09:00:00,9119,24,39.791666666666664
2022-05-08T09:00:00,9313,24,22.166666666666668
2022-05-08T09:00:00,9985,22,19.827272727272728
2022-05-08T10:00:00,7882,22,34.10909090909092
2022-05-08T10:00:00,9985,17,21.164705882352937
2022-05-08T10:00:00,9119,15,41.95333333333333
2022-05-08T09:00:00,7830,21,23.320952380952388
2022-05-08T10:00:00,5571,14,17.72857142857143
2022-05-08T10:00:00,9313,22,22.900000000000002
2022-05-08T09:00:00,8227,24,15.954166666666667
2022-05-08T09:00:00,6454,23,20.004347826086956
2022-05-08T10:00:00,8227,19,17.7
2022-05-08T10:00:00,7830,12,24.30583333333333
2022-05-08T10:00:00,6454,23,22.72608695652173
2022-05-08T11:00:00,6454,24,28.67916666666667
2022-05-08T11:00:00,7830,23,25.756956521739134
2022-05-08T11:00:00,7389,20,26.68
2022-05-08T11:00:00,8227,20,18.95
2022-05-08T11:00:00,9985,16,23.09375
2022-05-08T11:00:00,9119,22,38.74090909090909
2022-05-08T11:00:00,9313,23,23.465217391304353
2022-05-08T11:00:00,5571,24,16.845833333333335
2022-05-08T11:00:00,7882,24,32.04166666666667
2022-05-08T12:00:00,9119,22,29.05454545454545
2022-05-08T12:00:00,9313,24,23.570833333333326
2022-05-08T12:00:00,9985,24,24.912499999999998
2022-05-08T12:00:00,7882,24,25.620833333333334
2022-05-08T12:00:00,5571,24,17.079166666666666
2022-05-08T12:00:00,6454,23,36.10434782608696
2022-05-08T12:00:00,7389,22,29.44090909090909
2022-05-08T12:00:00,8227,22,20.799999999999997
2022-05-08T12:00:00,7830,21,26.110000000000003
2022-05-08T13:00:00,5571,24,17.683333333333334
2022-05-08T13:00:00,7389,25,29.743999999999996
2022-05-08T13:00:00,7830,25,26.14
2022-05-08T13:00:00,8227,25,21.284000000000002
2022-05-08T14:00:00,8227,24,22.22916666666666
2022-05-08T14:00:00,7389,24,27.766666666666666
2022-05-08T13:00:00,9313,23,23.904347826086955
2022-05-08T13:00:00,6454,24,40.75416666666666
2022-05-08T14:00:00,6454,24,47.416666666666664
2022-05-08T14:00:00,7830,24,24.866249999999997
2022-05-08T13:00:00,9119,25,26.316
2022-05-08T13:00:00,9985,24,26.879166666666674
2022-05-08T13:00:00,7882,24,23.775000000000002
2022-05-08T14:00:00,9313,23,24.17391304347826
2022-05-08T14:00:00,9985,24,27.375
2022-05-08T14:00:00,5571,24,18.058333333333334
2022-05-08T14:00:00,7882,24,22.954166666666666
2022-05-08T14:00:00,9119,24,25.587499999999995
2022-05-08T15:00:00,7830,25,23.093200000000003
2022-05-08T15:00:00,6454,24,45.962500000000006
2022-05-08T16:00:00,7830,24,20.853333333333335
2022-05-08T16:00:00,6454,24,44.05833333333334
2022-05-08T15:00:00,7389,25,26.324
2022-05-08T16:00:00,7389,24,23.145833333333332
2022-05-08T15:00:00,8227,25,22.063999999999997
2022-05-08T16:00:00,8227,24,21.662500000000005
2022-05-08T15:00:00,5571,24,18.162499999999998
2022-05-08T15:00:00,9119,25,24.916000000000007
2022-05-08T15:00:00,7882,25,21.46
2022-05-08T15:00:00,9985,24,27.070833333333336
2022-05-08T15:00:00,9313,24,24.062500000000004
2022-05-08T16:00:00,9985,24,26.337499999999995
2022-05-08T16:00:00,9313,24,24.358333333333324
2022-05-08T16:00:00,9119,24,24.254166666666666
2022-05-08T16:00:00,7882,24,19.820833333333333
2022-05-08T16:00:00,5571,23,18.100000000000005
2022-05-08T17:00:00,9985,25,25.156
2022-05-08T17:00:00,7882,24,17.754166666666666
2022-05-08T17:00:00,5571,24,17.812500000000004
2022-05-08T17:00:00,8227,24,20.541666666666664
2022-05-08T17:00:00,7389,24,19.516666666666662
2022-05-08T17:00:00,6454,24,36.07916666666666
2022-05-08T18:00:00,8227,25,18.816000000000003
2022-05-08T17:00:00,7830,24,19.069166666666668
2022-05-08T17:00:00,9119,25,23.551999999999992
2022-05-08T17:00:00,9313,24,24.341666666666654
2022-05-08T18:00:00,5571,25,17.171999999999997
2022-05-08T18:00:00,7389,25,17.34
2022-05-08T18:00:00,7830,25,16.914399999999997
2022-05-08T18:00:00,6454,24,20.566666666666666
2022-05-08T18:00:00,7882,24,16.325
2022-05-08T18:00:00,9119,24,22.4375
2022-05-08T18:00:00,9985,24,23.59583333333333
2022-05-08T18:00:00,9313,24,24.254166666666674
2022-05-08T19:00:00,8227,24,17.458333333333332
2022-05-08T19:00:00,5571,23,16.17391304347826
2022-05-08T19:00:00,7389,24,15.566666666666665
2022-05-08T19:00:00,9119,24,20.875
2022-05-08T19:00:00,7882,24,14.466666666666669
2022-05-08T19:00:00,9985,24,22.162499999999998
2022-05-08T19:00:00,9313,24,24.004166666666666
2022-05-08T19:00:00,7830,24,14.88875
2022-05-08T19:00:00,6454,24,16.3875
2022-05-08T20:00:00,7830,25,13.306000000000001
2022-05-08T20:00:00,7389,24,14.620833333333337
2022-05-08T21:00:00,7389,25,13.784
2022-05-08T20:00:00,6454,24,14.395833333333336
2022-05-08T21:00:00,7830,24,12.634166666666667
2022-05-08T20:00:00,7882,25,12.700000000000003
2022-05-08T20:00:00,8227,24,16.345833333333335
2022-05-08T21:00:00,8227,25,15.255999999999998
2022-05-08T20:00:00,9985,24,20.879166666666666
2022-05-08T20:00:00,9313,24,23.88333333333333
2022-05-08T20:00:00,5571,25,15.24
2022-05-08T20:00:00,9119,25,19.432000000000002
2022-05-08T21:00:00,9985,24,19.333333333333332
2022-05-08T21:00:00,7882,24,11.575000000000003
2022-05-08T21:00:00,9119,24,19.137500000000003
2022-05-08T21:00:00,5571,24,14.470833333333331
2022-05-08T21:00:00,9313,24,23.71666666666667
2022-05-08T22:00:00,7389,24,12.125
2022-05-08T22:00:00,7830,25,11.895999999999999
2022-05-08T22:00:00,8227,24,13.999999999999998
2022-05-08T22:00:00,5571,24,13.825000000000003
2022-05-08T22:00:00,9313,24,23.2375
2022-05-08T22:00:00,9985,24,18.458333333333332
2022-05-08T22:00:00,9119,25,18.36
2022-05-08T22:00:00,7882,25,10.731999999999998
2022-05-08T23:00:00,7389,24,11.333333333333334
2022-05-09T00:00:00,7389,24,10.345833333333331
2022-05-09T01:00:00,7389,22,10.031818181818181
2022-05-08T23:00:00,7830,25,10.976399999999998
2022-05-08T23:00:00,8227,25,12.916000000000002
2022-05-08T23:00:00,7882,24,9.366666666666667
2022-05-08T23:00:00,9985,24,17.75
2022-05-08T23:00:00,5571,24,13.258333333333335
2022-05-08T23:00:00,9119,24,17.795833333333338
2022-05-08T23:00:00,9313,21,22.700000000000006
2022-05-09T00:00:00,7882,24,8.712499999999999
2022-05-09T00:00:00,9985,24,16.966666666666665
2022-05-09T00:00:00,5571,24,12.708333333333334
2022-05-09T00:00:00,9119,24,16.7875
2022-05-09T00:00:00,9313,23,22.286956521739132
2022-05-09T01:00:00,7882,24,7.716666666666665
2022-05-09T01:00:00,9119,23,15.495652173913042
2022-05-09T01:00:00,9985,24,16.337500000000002
2022-05-09T01:00:00,5571,24,11.787500000000001
2022-05-09T00:00:00,7830,24,10.27125
2022-05-09T00:00:00,8227,24,12.02083333333333
2022-05-09T01:00:00,9313,24,21.85416666666666
2022-05-09T01:00:00,8227,22,11.295454545454545
2022-05-09T01:00:00,7830,24,9.636666666666665
2022-05-09T02:00:00,7830,24,9.036666666666667
2022-05-09T02:00:00,7389,24,9.975000000000001
2022-05-09T02:00:00,8227,24,10.641666666666667
2022-05-09T02:00:00,5571,24,11.358333333333334
2022-05-09T02:00:00,7882,25,6.7200000000000015
2022-05-09T02:00:00,9985,24,15.704166666666667
2022-05-09T02:00:00,9119,24,14.591666666666667
2022-05-09T02:00:00,9313,24,21.24166666666667
2022-05-09T03:00:00,7830,25,8.456000000000001
2022-05-09T04:00:00,6454,24,10.325000000000001
2022-05-09T04:00:00,7830,24,8.280833333333334
2022-05-09T03:00:00,8227,25,10.100000000000001
2022-05-09T03:00:00,7389,25,9.168
2022-05-09T04:00:00,8227,24,9.837500000000002
2022-05-09T04:00:00,7389,24,9.358333333333333
2022-05-09T03:00:00,5571,25,11.464
2022-05-09T03:00:00,9313,24,20.79583333333333
2022-05-09T03:00:00,9119,25,14.148000000000001
2022-05-09T03:00:00,7882,24,6.120833333333334
2022-05-09T03:00:00,9985,24,15.266666666666666
2022-05-09T04:00:00,9119,24,14.462499999999999
2022-05-09T04:00:00,9313,24,20.48333333333333
2022-05-09T04:00:00,5571,24,12.337499999999999
2022-05-09T04:00:00,7882,24,6.520833333333333
2022-05-09T04:00:00,9985,24,15.025
2022-05-09T05:00:00,6454,24,12.416666666666664
2022-05-09T05:00:00,7882,24,9.204166666666667
2022-05-09T05:00:00,7830,25,9.703199999999999
2022-05-09T05:00:00,9119,24,17.4375
2022-05-09T05:00:00,9313,24,21.145833333333332
2022-05-09T05:00:00,7389,24,16.8125
2022-05-09T05:00:00,8227,24,10.549999999999999
2022-05-09T05:00:00,9985,25,15.488
2022-05-09T05:00:00,5571,24,16.2375
2022-05-09T06:00:00,9985,24,17.15416666666667
2022-05-09T06:00:00,7882,25,12.4
2022-05-09T06:00:00,5571,23,19.3
2022-05-09T06:00:00,9119,25,27.528000000000006
2022-05-09T06:00:00,9313,24,21.24583333333333
2022-05-09T07:00:00,9985,24,19.54583333333333
2022-05-09T07:00:00,5571,22,21.65909090909091
2022-05-09T07:00:00,9313,24,21.787499999999998
2022-05-09T07:00:00,9119,24,36.583333333333336
2022-05-09T07:00:00,7882,24,16.629166666666666
2022-05-09T06:00:00,8227,25,12.524000000000001
2022-05-09T07:00:00,8227,24,14.241666666666667
2022-05-09T06:00:00,7389,25,23.892000000000003
2022-05-09T07:00:00,7389,24,26.745833333333334
2022-05-09T06:00:00,7830,24,15.146250000000004
2022-05-09T06:00:00,6454,24,15.000000000000002
2022-05-09T07:00:00,7830,25,20.514000000000006
2022-05-09T07:00:00,6454,24,16.9625
2022-05-09T08:00:00,7830,22,24.992272727272724
2022-05-09T08:00:00,6454,24,18.900000000000002
2022-05-09T09:00:00,6454,22,20.949999999999992
2022-05-09T09:00:00,7830,16,27.126250000000002
2022-05-09T08:00:00,7882,24,20.29583333333333
2022-05-09T08:00:00,8227,22,16.077272727272728
2022-05-09T08:00:00,7389,24,30.187499999999996
2022-05-09T08:00:00,5571,22,22.15
2022-05-09T08:00:00,9985,24,22.366666666666664
2022-05-09T09:00:00,7389,17,31.129411764705885
2022-05-09T09:00:00,8227,18,17.93333333333333
2022-05-09T08:00:00,9313,24,22.145833333333332
2022-05-09T08:00:00,9119,21,41.628571428571426
2022-05-09T09:00:00,9119,16,46.075
2022-05-09T09:00:00,7882,23,29.386956521739126
2022-05-09T09:00:00,5571,22,22.345454545454547
2022-05-09T09:00:00,9313,23,23.11304347826087
2022-05-09T09:00:00,9985,22,25.295454545454547
2022-05-09T10:00:00,7882,24,32.35416666666667
2022-05-09T10:00:00,9119,18,46.87222222222223
2022-05-09T10:00:00,7389,18,31.02777777777778
2022-05-09T10:00:00,5571,23,22.53478260869565
2022-05-09T10:00:00,7830,20,29.0435
2022-05-09T10:00:00,9985,23,27.934782608695652
2022-05-09T10:00:00,9313,22,23.85909090909091
2022-05-09T10:00:00,6454,23,25.44347826086956
2022-05-09T11:00:00,7830,16,29.276874999999997
2022-05-09T11:00:00,6454,22,32.31363636363636
2022-05-09T11:00:00,7389,13,32.723076923076924
2022-05-09T10:00:00,8227,16,19.60625
2022-05-09T11:00:00,8227,17,21.676470588235297
2022-05-09T11:00:00,9119,13,42.79230769230769
2022-05-09T11:00:00,9313,21,24.552380952380954
2022-05-09T11:00:00,7882,21,31.33809523809524
2022-05-09T11:00:00,5571,20,22.785
2022-05-09T11:00:00,9985,21,29.638095238095243
2022-05-09T12:00:00,8227,15,22.553333333333335
2022-05-09T12:00:00,7830,18,29.817222222222217
2022-05-09T12:00:00,7389,17,34.51764705882353
2022-05-09T12:00:00,6454,22,44.62727272727272
2022-05-09T12:00:00,7882,23,26.208695652173912
2022-05-09T12:00:00,9313,22,24.872727272727264
2022-05-09T12:00:00,9119,18,34.36111111111111
2022-05-09T12:00:00,5571,23,23.134782608695648
2022-05-09T12:00:00,9985,22,32.00454545454546
2022-05-09T13:00:00,9313,21,25.166666666666668
2022-05-09T13:00:00,9985,24,33.18333333333334
2022-05-09T13:00:00,7882,24,24.79166666666666
2022-05-09T13:00:00,9119,24,31.562499999999996
2022-05-09T13:00:00,5571,23,23.76521739130435
2022-05-09T14:00:00,5571,17,24.635294117647057
2022-05-09T14:00:00,9313,23,26.404347826086955
2022-05-09T14:00:00,9119,19,31.00526315789474
2022-05-09T14:00:00,9985,22,32.98181818181818
2022-05-09T14:00:00,7882,23,23.491304347826084
2022-05-09T13:00:00,7389,24,32.391666666666666
2022-05-09T14:00:00,7389,18,34.68333333333334
2022-05-09T13:00:00,8227,23,23.682608695652167
2022-05-09T13:00:00,7830,22,29.86727272727273
2022-05-09T14:00:00,8227,20,24.894999999999996
2022-05-09T13:00:00,6454,24,50.89166666666667
2022-05-09T14:00:00,7830,22,28.788636363636364
2022-05-09T14:00:00,6454,22,52.527272727272724
2022-05-09T15:00:00,7389,23,34.01304347826086
2022-05-09T15:00:00,7882,25,22.023999999999997
2022-05-09T15:00:00,8227,24,25.31249999999999
2022-05-09T16:00:00,8227,24,23.9375
2022-05-09T15:00:00,6454,24,50.349999999999994
2022-05-09T15:00:00,9985,24,33.458333333333336
2022-05-09T15:00:00,7830,24,26.937916666666663
2022-05-09T16:00:00,7830,24,26.145416666666666
2022-05-09T16:00:00,6454,23,46.704347826086966
2022-05-09T16:00:00,7389,24,27.658333333333335
2022-05-09T15:00:00,9119,24,29.91666666666666
2022-05-09T15:00:00,5571,22,24.777272727272727
2022-05-09T15:00:00,9313,22,27.0
2022-05-09T16:00:00,7882,24,19.9875
2022-05-09T16:00:00,9985,24,32.074999999999996
2022-05-09T16:00:00,9119,24,28.883333333333336
2022-05-09T16:00:00,5571,22,24.38636363636363
2022-05-09T16:00:00,9313,23,26.773913043478252
2022-05-09T17:00:00,9985,24,31.266666666666676
2022-05-09T17:00:00,9313,24,26.67916666666667
2022-05-09T17:00:00,7882,24,18.154166666666665
2022-05-09T17:00:00,5571,21,23.46666666666667
2022-05-09T17:00:00,9119,24,28.279166666666665
2022-05-09T18:00:00,9313,24,26.466666666666665
2022-05-09T18:00:00,9119,24,26.925
2022-05-09T18:00:00,5571,23,22.478260869565222
2022-05-09T18:00:00,9985,24,29.449999999999992
2022-05-09T18:00:00,7882,24,15.4375
2022-05-09T17:00:00,7389,24,22.45416666666667
2022-05-09T18:00:00,7389,24,19.145833333333332
2022-05-09T17:00:00,8227,24,22.52083333333333
2022-05-09T18:00:00,8227,23,21.073913043478264
2022-05-09T17:00:00,6454,24,38.23333333333333
2022-05-09T17:00:00,7830,25,24.929199999999994
2022-05-09T18:00:00,7830,23,22.762173913043476
2022-05-09T18:00:00,6454,24,23.004166666666663
2022-05-09T19:00:00,9313,24,26.187500000000004
2022-05-09T19:00:00,9985,24,26.604166666666668
2022-05-09T19:00:00,7389,23,16.156521739130433
2022-05-09T19:00:00,5571,24,21.383333333333336
2022-05-09T19:00:00,7882,24,14.066666666666668
2022-05-09T19:00:00,9119,24,24.72916666666667
2022-05-09T19:00:00,7830,24,20.78666666666667
2022-05-09T19:00:00,8227,24,19.675
2022-05-09T19:00:00,6454,23,18.52608695652174
2022-05-09T20:00:00,8227,23,18.386956521739133
2022-05-09T21:00:00,8227,24,16.766666666666662
2022-05-09T20:00:00,7389,24,15.141666666666666
2022-05-09T20:00:00,5571,24,20.308333333333334
2022-05-09T21:00:00,7389,24,13.7875
2022-05-09T20:00:00,9119,24,22.829166666666662
2022-05-09T20:00:00,7882,24,12.620833333333332
2022-05-09T20:00:00,9313,24,25.712499999999995
2022-05-09T20:00:00,9985,24,24.83333333333333
2022-05-09T21:00:00,9985,24,23.5625
2022-05-09T21:00:00,9313,24,25.195833333333336
2022-05-09T21:00:00,5571,24,19.383333333333336
2022-05-09T21:00:00,9119,23,21.965217391304353
2022-05-09T21:00:00,7882,24,11.541666666666666
2022-05-09T20:00:00,7830,24,19.09833333333333
2022-05-09T20:00:00,6454,24,16.875
2022-05-09T21:00:00,7830,25,18.037200000000002
2022-05-09T22:00:00,9119,23,21.347826086956523
2022-05-09T22:00:00,5571,24,18.625000000000004
2022-05-09T22:00:00,9985,24,22.433333333333337
2022-05-09T22:00:00,9313,24,24.59583333333333
2022-05-09T22:00:00,7882,23,11.078260869565218
2022-05-09T23:00:00,5571,24,17.933333333333334
2022-05-09T22:00:00,7389,23,12.52608695652174
2022-05-09T22:00:00,8227,24,15.420833333333333
2022-05-09T23:00:00,9985,24,21.395833333333332
2022-05-09T23:00:00,8227,24,14.37083333333333
2022-05-09T22:00:00,7830,24,16.90041666666667
2022-05-09T23:00:00,7389,25,11.42
2022-05-09T23:00:00,7830,24,15.525416666666663
2022-05-09T23:00:00,7882,25,9.499999999999998
2022-05-09T23:00:00,9313,24,24.02083333333333
2022-05-09T23:00:00,9119,24,20.8625
2022-05-10T00:00:00,7830,22,14.676818181818179
2022-05-10T01:00:00,7830,18,14.256666666666668
2022-05-10T00:00:00,8227,22,13.554545454545455
2022-05-10T00:00:00,7882,24,9.312499999999998
2022-05-10T00:00:00,7389,22,10.649999999999999
2022-05-10T01:00:00,7389,16,9.856250000000001
2022-05-10T01:00:00,8227,19,12.657894736842104
2022-05-10T00:00:00,9119,23,19.956521739130434
2022-05-10T00:00:00,9985,24,21.037499999999998
2022-05-10T00:00:00,9313,22,23.50454545454545
2022-05-10T00:00:00,5571,24,17.2375
2022-05-10T01:00:00,5571,22,16.763636363636365
2022-05-10T01:00:00,9119,19,19.494736842105265
2022-05-10T01:00:00,9313,15,23.02666666666666
2022-05-10T01:00:00,9985,22,20.84090909090909
2022-05-10T01:00:00,7882,23,8.330434782608693
2022-05-10T02:00:00,8227,22,12.209090909090907
2022-05-10T03:00:00,8227,24,11.850000000000003
2022-05-10T02:00:00,5571,24,16.354166666666668
2022-05-10T02:00:00,7830,24,14.292916666666663
2022-05-10T02:00:00,7389,23,9.4304347826087
2022-05-10T03:00:00,7830,24,14.480416666666668
2022-05-10T03:00:00,7389,24,9.079166666666666
2022-05-10T02:00:00,9985,24,20.520833333333332
2022-05-10T02:00:00,9313,22,22.51818181818182
2022-05-10T02:00:00,9119,21,19.23333333333333
2022-05-10T02:00:00,7882,24,7.491666666666667
2022-05-10T03:00:00,9313,20,21.869999999999997
2022-05-10T03:00:00,9985,24,20.333333333333336
2022-05-10T03:00:00,5571,24,15.987500000000002
2022-05-10T03:00:00,9119,23,18.917391304347824
2022-05-10T03:00:00,7882,24,6.854166666666667
2022-05-10T04:00:00,7830,25,14.881599999999999
2022-05-10T04:00:00,8227,24,11.804166666666667
2022-05-10T04:00:00,6454,24,13.425000000000002
2022-05-10T05:00:00,8227,25,12.703999999999999
2022-05-10T05:00:00,6454,24,15.016666666666666
2022-05-10T05:00:00,7830,24,16.03625
2022-05-10T04:00:00,7389,24,9.779166666666667
2022-05-10T05:00:00,7389,25,16.988000000000003
2022-05-10T04:00:00,9119,24,19.291666666666668
2022-05-10T04:00:00,5571,24,16.070833333333333
2022-05-10T04:00:00,9313,23,21.70869565217391
2022-05-10T04:00:00,9985,24,20.370833333333334
2022-05-10T04:00:00,7882,24,7.899999999999999
2022-05-10T05:00:00,7882,25,10.236
2022-05-10T05:00:00,9985,25,20.739999999999995
2022-05-10T05:00:00,9119,25,20.919999999999995
2022-05-10T05:00:00,5571,24,17.591666666666665
2022-05-10T05:00:00,9313,24,22.175
2022-05-10T06:00:00,7830,25,17.800400000000007
2022-05-10T06:00:00,7389,24,25.941666666666666
2022-05-10T07:00:00,7389,24,29.933333333333326
2022-05-10T06:00:00,8227,24,14.508333333333333
2022-05-10T06:00:00,5571,23,19.72173913043478
2022-05-10T06:00:00,6454,24,17.908333333333335
2022-05-10T07:00:00,8227,24,16.8625
2022-05-10T07:00:00,6454,24,20.541666666666668
2022-05-10T07:00:00,7830,24,20.79333333333333
2022-05-10T06:00:00,9985,24,21.45833333333333
2022-05-10T06:00:00,9119,24,27.412500000000005
2022-05-10T06:00:00,9313,24,22.3625
2022-05-10T06:00:00,7882,24,14.050000000000002
2022-05-10T07:00:00,9119,25,32.46
2022-05-10T07:00:00,7882,24,17.591666666666672
2022-05-10T07:00:00,5571,22,23.36818181818182
2022-05-10T07:00:00,9985,24,22.945833333333336
2022-05-10T07:00:00,9313,24,22.666666666666668
2022-05-10T08:00:00,7882,25,20.624000000000002
2022-05-10T08:00:00,9119,23,39.39565217391305
2022-05-10T08:00:00,9313,24,23.47916666666667
2022-05-10T08:00:00,5571,23,25.069565217391304
2022-05-10T08:00:00,9985,24,26.02083333333334
2022-05-10T09:00:00,5571,23,26.004347826086953
2022-05-10T09:00:00,7882,23,31.24782608695652
2022-05-10T09:00:00,9313,23,24.408695652173908
2022-05-10T09:00:00,9985,23,28.856521739130432
2022-05-10T09:00:00,9119,18,47.388888888888886
2022-05-10T10:00:00,5571,22,27.54090909090909
2022-05-10T10:00:00,9985,23,30.03478260869565
2022-05-10T10:00:00,7882,24,27.07916666666667
2022-05-10T10:00:00,9119,16,49.181250000000006
2022-05-10T10:00:00,9313,22,25.318181818181817
2022-05-10T08:00:00,7830,23,22.41608695652173
2022-05-10T08:00:00,8227,23,19.13478260869565
2022-05-10T09:00:00,8227,18,20.922222222222228
2022-05-10T08:00:00,7389,24,33.104166666666664
2022-05-10T09:00:00,7389,19,33.88421052631579
2022-05-10T08:00:00,6454,24,23.27083333333333
2022-05-10T10:00:00,7389,18,33.611111111111114
2022-05-10T10:00:00,8227,17,22.31764705882353
2022-05-10T09:00:00,6454,22,24.227272727272727
2022-05-10T09:00:00,7830,20,26.099
2022-05-10T10:00:00,7830,22,28.035909090909094
2022-05-10T10:00:00,6454,23,28.16086956521739
2022-05-10T11:00:00,7830,8,28.07875
2022-05-10T11:00:00,8227,8,23.8625
2022-05-10T11:00:00,9313,20,25.434999999999995
2022-05-10T11:00:00,9119,10,41.56
2022-05-10T11:00:00,9985,18,30.422222222222224
2022-05-10T11:00:00,6454,17,33.26470588235294
2022-05-10T12:00:00,6454,18,34.894444444444446
2022-05-10T11:00:00,5571,20,27.03000000000001
2022-05-10T11:00:00,7389,5,32.81999999999999
2022-05-10T12:00:00,7830,13,27.283846153846152
2022-05-10T12:00:00,7389,12,30.775000000000002
2022-05-10T11:00:00,7882,17,22.211764705882356
2022-05-10T12:00:00,8227,7,24.02857142857143
2022-05-10T12:00:00,9119,16,36.824999999999996
2022-05-10T12:00:00,9313,21,26.199999999999992
2022-05-10T12:00:00,7882,22,22.804545454545448
2022-05-10T12:00:00,5571,18,26.94444444444445
2022-05-10T12:00:00,9985,21,31.909523809523805
2022-05-10T13:00:00,7882,24,23.512500000000003
2022-05-10T13:00:00,9313,22,26.395454545454538
2022-05-10T13:00:00,9119,21,35.58095238095239
2022-05-10T13:00:00,5571,23,27.05217391304348
2022-05-10T13:00:00,9985,23,32.8304347826087
2022-05-10T13:00:00,7389,23,30.92173913043478
2022-05-10T14:00:00,7389,21,28.771428571428572
2022-05-10T13:00:00,8227,22,24.99545454545455
2022-05-10T14:00:00,8227,19,25.547368421052635
2022-05-10T13:00:00,6454,23,36.85652173913044
2022-05-10T13:00:00,7830,22,27.08
2022-05-10T14:00:00,6454,23,36.756521739130434
2022-05-10T14:00:00,7830,20,26.055
2022-05-10T14:00:00,9119,19,35.2
2022-05-10T14:00:00,7882,23,21.891304347826086
2022-05-10T14:00:00,9313,23,27.291304347826088
2022-05-10T14:00:00,9985,23,31.634782608695645
2022-05-10T14:00:00,5571,23,26.752173913043475
2022-05-10T15:00:00,8227,23,24.42173913043478
2022-05-10T15:00:00,7389,23,26.278260869565223
2022-05-10T16:00:00,8227,24,23.79166666666666
2022-05-10T16:00:00,7389,24,25.16666666666667
2022-05-10T15:00:00,6454,24,34.1125
2022-05-10T15:00:00,7830,23,22.886521739130433
2022-05-10T16:00:00,6454,24,28.2625
2022-05-10T16:00:00,7830,24,22.390416666666663
2022-05-10T15:00:00,7882,24,21.35416666666666
2022-05-10T15:00:00,9985,24,31.837500000000006
2022-05-10T15:00:00,9119,23,34.356521739130436
2022-05-10T15:00:00,5571,22,26.39545454545454
2022-05-10T15:00:00,9313,23,27.6695652173913
2022-05-10T16:00:00,9313,21,27.704761904761902
2022-05-10T16:00:00,9985,25,31.376000000000005
2022-05-10T16:00:00,5571,23,25.839130434782607
2022-05-10T16:00:00,9119,24,32.75833333333333
2022-05-10T16:00:00,7882,24,19.816666666666666
2022-05-10T17:00:00,7389,25,23.232
2022-05-10T17:00:00,7830,25,20.7572
2022-05-10T17:00:00,8227,24,22.825
2022-05-10T17:00:00,5571,24,24.92916666666667
2022-05-10T17:00:00,6454,24,28.29583333333332
